"","original_family","original_name","name_in_Flora","original_ID","final_family","scientificName","taxonID","vernacular_names","notes","tax_notes","notes_fam","nombre","establishmentMeans","occurrenceRemarks","location","lifeForm","vegetationType","habitat","nusado","eoo","aoo2","aoo10","IUCN","CITES","use","url","n_in_uc","uc"
"27","Asteraceae","Acritopappus heterolepis (Baker) R.M.King & H.Rob.","Acritopappus heterolepis (Baker) R.M.King & H.Rob.",15923,"Asteraceae","Acritopappus heterolepis (Baker) R.M.King & H.Rob.",15923,NA,"LFB","name ok","","Acritopappus heterolepis","NATIVA","Endemica/Caatinga","BR-BA","Arbusto-√Årvore","Campo rupestre","Terr√≠cola",126,303071.467060208,224,3500,"                                               ","","","",69,"PARQUE NACIONAL DA CHAPADA DIAMANTINA,¡REA DE PROTE«√O AMBIENTAL MARIMBUS / IRAQUARA,¡REA DE PROTE«√O AMBIENTAL SERRA DO BARBADO,¡REA DE RELEVANTE INTERESSE ECOL”GICO NASCENTE DO RIO DE CONTAS"
"28","Euphorbiaceae","Actinostemon verticillatus Baill.","Actinostemon verticillatus (Klotzsch) Baill.",17451,"Euphorbiaceae","Actinostemon verticillatus (Klotzsch) Baill.",17451,"marfim-PORTUGUES-Alagoas/marfim-branco-PORTUGUES-Pernambuco/caranguinha-do-mato-PORTUGUES-Rio de Janeiro","LFB","name ok","","Actinostemon verticillatus","NATIVA","Endemica/Mata Atl√¢ntica","BR-PE-BR-AL-BR-SP-BR-RJ-BR-MG-BR-ES-BR-BA","Arbusto","Floresta Ombr√≥fila (= Floresta Pluvial)","Terr√≠cola",155,3229633.39010035,336,7400,"          1                                     ","","","",23,"¡REA DE PROTE«√O AMBIENTAL DO PAU BRASIL,FLORESTA NACIONAL DO IBURA,¡REA DE PROTE«√O AMBIENTAL LAGOA ENCANTADA,PARQUE ESTADUAL DA SERRA DO MAR,¡REA DE RELEVANTE INTERESSE ECOL”GICO SERRA DO OROB”,¡REA DE PROTE«√O AMBIENTAL DA SERRA DE BATURIT…,¡REA DE PROTE«√O AMBIENTAL DA BACIA DO RIO S√O JO√O - MICO LE√O,RESERVA BIOL”GICA DE PO«O DAS ANTAS,¡REA DE PROTE«√O AMBIENTAL SERRA DA MANTIQUEIRA,PARQUE NACIONAL DO DESCOBRIMENTO,¡REA DE PROTE«√O AMBIENTAL DE MACA… DE CIMA,¡REA DE PROTE«√O AMBIENTAL SANTO ANT‘NIO,¡REA DE PROTE«√O AMBIENTAL DE PETR”POLIS"
"29","Lamiaceae","Aegiphila fluminensis Vell.","Aegiphila fluminensis Vell.",8107,"Lamiaceae","Aegiphila fluminensis Vell.",8107,NA,"LFB","name ok","","Aegiphila fluminensis","NATIVA","Endemica/Mata Atl√¢ntica","BR-MG-BR-SP-BR-RJ-BR-ES-BR-PR-BR-PE-BR-BA","Arbusto-√Årvore-Liana/vol√∫vel/trepadeira","Floresta Estacional Semidecidual-Floresta Ombr√≥fila (= Floresta Pluvial)","Terr√≠cola",56,2605481.32927165,188,4400,"      1.5    1                                     ","","","",10,"PARQUE NACIONAL PAU BRASIL,¡REA DE PROTE«√O AMBIENTAL COSTA DE ITACAR…/ SERRA GRANDE,¡REA DE PROTE«√O AMBIENTAL DA BACIA DO RIO S√O JO√O - MICO LE√O,PARQUE NACIONAL DA TIJUCA,¡REA DE PROTE«√O AMBIENTAL DE PETR”POLIS"
"30","Lamiaceae","Aegiphila obducta Vell.","Aegiphila obducta Vell.",8116,"Lamiaceae","Aegiphila obducta Vell.",8116,NA,"LFB","name ok","","Aegiphila obducta","NATIVA","Endemica/Cerrado-Endemica/Mata Atl√¢ntica","BR-ES-BR-SP-BR-RJ-BR-MG-BR-SC-BR-RS-BR-PR","Arbusto-√Årvore-Liana/vol√∫vel/trepadeira","Campo de Altitude-Floresta Ciliar ou Galeria-Floresta Ombr√≥fila (= Floresta Pluvial)-Floresta Ombr√≥fila Mista","Terr√≠cola",172,1262649.94020714,532,11600,"1.6          1     1.6                     4           ","","","",46,"¡REA DE PROTE«√O AMBIENTAL ESTADUAL DE GUARATUBA,PARQUE NACIONAL DA SERRA DO ITAJAÕ,¡REA DE PROTE«√O AMBIENTAL SERRA DA MANTIQUEIRA,PARQUE ESTADUAL DA SERRA DO TABULEIRO,PARQUE NACIONAL DE S√O JOAQUIM,PARQUE NACIONAL DA TIJUCA,PARQUE ESTADUAL DA SERRA DO MAR,RESERVA BIOL”GICA AUGUSTO RUSCHI,¡REA DE PROTE«√O AMBIENTAL FERN√O DIAS,PARQUE ESTADUAL SERRA DO BRIGADEIRO,ESTA«√O ECOL”GICA JUR…IA-ITATINS,¡REA DE PROTE«√O AMBIENTAL DA BACIA DO RIO S√O JO√O - MICO LE√O,PARQUE ESTADUAL  DA ILHA DO CARDOSO,¡REA DE PROTE«√O AMBIENTAL DE PETR”POLIS,PARQUE NACIONAL DA SERRA DOS ORG√OS,¡REA DE PROTE«√O AMBIENTAL ESTADUAL DA ESCARPA DEVONIANA"
"31","Lamiaceae","Aegiphila pernambucensis Moldenke","Aegiphila pernambucensis Moldenke",8117,"Lamiaceae","Aegiphila pernambucensis Moldenke",8117,NA,"LFB","name ok","","Aegiphila pernambucensis","NATIVA","Endemica/Mata Atl√¢ntica","BR-BA-BR-AL-BR-PE-BR-PB","Arbusto-√Årvore","Floresta Estacional Semidecidual-Floresta Ombr√≥fila (= Floresta Pluvial)","Terr√≠cola",72,339969.335721207,232,5200,"      1.5    1                                     ","","","",5,"PARQUE NACIONAL DA CHAPADA DIAMANTINA,¡REA DE PROTE«√O AMBIENTAL MARIMBUS / IRAQUARA,¡REA DE PROTE«√O AMBIENTAL SERRA DO BARBADO"
"32","Ericaceae","Agarista oleifolia G.Don","Agarista oleifolia (Cham.) G.Don",7462,"Ericaceae","Agarista oleifolia (Cham.) G.Don",7462,NA,"LFB","name ok","","Agarista oleifolia","NATIVA","Endemica/Cerrado-Endemica/Mata Atl√¢ntica","BR-PR-BR-ES-BR-MG-BR-SP-BR-RJ-BR-GO-BR-MT-BR-DF-BR-BA","Arbusto-√Årvore-Subarbusto","Campo de Altitude-Campo rupestre","Terr√≠cola",158,1534704.30520669,456,9300,"                                    4           ","","","",49,"¡REA DE PROTE«√O AMBIENTAL DA BACIA DO RIO S√O JO√O - MICO LE√O,PARQUE ESTADUAL DE CAMPOS DO JORD√O,PARQUE NACIONAL DAS SEMPRE VIVAS,¡REA DE PROTE«√O AMBIENTAL SERRA DA MANTIQUEIRA,¡REA DE PROTE«√O AMBIENTAL MORRO DA PEDREIRA,PARQUE NACIONAL DE CAPARAO,MONUMENTO NATURAL CACHOEIRA DO FERRO DOIDO,PARQUE NACIONAL DA SERRA DOS ORG√OS,PARQUE NACIONAL DA CHAPADA DIAMANTINA,¡REA DE PROTE«√O AMBIENTAL ¡GUAS VERTENTES,¡REA DE PROTE«√O AMBIENTAL MARIMBUS / IRAQUARA,¡REA DE PROTE«√O AMBIENTAL POUSO ALTO,PARQUE ESTADUAL SERRA DO ROLA MO«A,¡REA DE PROTE«√O AMBIENTAL SERRA DO BARBADO,¡REA DE PROTE«√O AMBIENTAL DA BACIA DO RIO S√O BARTOLOMEU,PARQUE NACIONAL DA CHAPADA DOS VEADEIROS,¡REA DE PROTE«√O AMBIENTAL DO PLANALTO CENTRAL,PARQUE NACIONAL DA SERRA DA BOCAINA"
"33","Lauraceae","Aiouea saligna Meisn.","Aiouea saligna Meisn.",8381,"Lauraceae","Aiouea saligna Meisn.",8381,NA,"LFB","name ok","","Aiouea saligna","NATIVA","Endemica/Amaz√¥nia-Endemica/Caatinga-Endemica/Cerrado-Endemica/Mata Atl√¢ntica","BR-SP-BR-RJ-BR-MG-BR-ES-BR-SC-BR-RS-BR-PR-BR-MA-BR-CE-BR-BA-BR-PA-BR-MT","√Årvore","Caatinga (stricto sensu)-Cerrado (lato sensu)-Floresta Estacional Semidecidual-Floresta Ombr√≥fila (= Floresta Pluvial)-Restinga","Terr√≠cola",137,4480851.97602426,412,9800,"      1.5    1        3.5                             ","","","",33,"¡REA DE PROTE«√O AMBIENTAL ESTADUAL DE GUARATUBA,PARQUE ESTADUAL DO BOGUA«U,PARQUE ESTADUAL ACARAI,¡REA DE PROTE«√O AMBIENTAL SERRA DO BARBADO,PARQUE NACIONAL DA SERRA DOS ORG√OS,¡REA DE PROTE«√O AMBIENTAL MORRO DA PEDREIRA,PARQUE ESTADUAL  DA ILHA DO CARDOSO,¡REA DE PROTE«√O AMBIENTAL DA BACIA DO RIO S√O JO√O - MICO LE√O,¡REA DE PROTE«√O AMBIENTAL DE GUAPI-MIRIM,RESERVA BIOL”GICA DE PO«O DAS ANTAS,¡REA DE PROTE«√O AMBIENTAL SERRA DA MANTIQUEIRA,¡REA DE PROTE«√O AMBIENTAL DO PLANALTO CENTRAL,¡REA DE PROTE«√O AMBIENTAL DE GUARAQUE«ABA,PARQUE NACIONAL DA TIJUCA,¡REA DE PROTE«√O AMBIENTAL BACIA DO RIO DE JANEIRO,FLORESTA NACIONAL DE TAPIRAP…-AQUIRI"
"34","Arecaceae","Allagoptera caudescens Kuntze","Allagoptera caudescens (Mart.) Kuntze",33974,"Arecaceae","Allagoptera caudescens (Mart.) Kuntze",33974,"Palha-branca-PORTUGUES-NA/buri-PORTUGUES-NA","LFB","name ok","","Allagoptera caudescens","NATIVA","Endemica/Mata Atl√¢ntica","BR-ES-BR-RJ-BR-SE-BR-BA","Palmeira","√Årea Antr√≥pica-Floresta Ciliar ou Galeria-Floresta Ombr√≥fila (= Floresta Pluvial)","Terr√≠cola",82,1530025.96178944,276,6500,"1.6          1                                     ","","use","http://tropical.theferns.info/viewtropical.php?id=Allagoptera+caudescens",8,"FLORESTA NACIONAL DE RIO PRETO,¡REA DE PROTE«√O AMBIENTAL BAÕA DE TODOS OS SANTOS,¡REA DE PROTE«√O AMBIENTAL DA BACIA DO RIO S√O JO√O - MICO LE√O,¡REA DE PROTE«√O AMBIENTAL CAMINHOS ECOL”GICOS DA BOA ESPERAN«A,RESERVA BIOL”GICA DO C”RREGO GRANDE,¡REA DE PROTE«√O AMBIENTAL LAGOA ENCANTADA,PARQUE NACIONAL DO MONTE PASCOAL"
"35","Sapindaceae","Allophylus quercifolius Radlk.","Allophylus quercifolius (Mart.) Radlk.",20876,"Sapindaceae","Allophylus quercifolius (Mart.) Radlk.",20876,"estralad√£o-PORTUGUES-Nordeste/goiaba-brava-PORTUGUES-Nordeste/murici-brava-PORTUGUES-Nordeste/pau-amarelo-PORTUGUES-Nordeste/pau-de-vaqueiro-PORTUGUES-Nordeste/perta-cu-PORTUGUES-Nordeste","LFB","name ok","","Allophylus quercifolius","NATIVA","Endemica/Caatinga-Endemica/Cerrado","BR-SE-BR-AL-BR-PE-BR-CE-BR-BA","Arbusto-√Årvore","Caatinga (stricto sensu)-Cerrado (lato sensu)","Terr√≠cola",58,1268607.30549321,176,4000,"                                               ","","","",1,"PARQUE NACIONAL DO CATIMBAU"
"36","Rubiaceae","Alseis floribunda Schott","Alseis floribunda Schott",13825,"Rubiaceae","Alseis floribunda Schott",13825,"alma-da-serra-PORTUGUES-Santa Catarina/quina-de-s√£o-paulo-PORTUGUES-S√£o Paulo/tarum√£-PORTUGUES-Rio de Janeiro","LFB","name ok","","Alseis floribunda","NATIVA","N√£o endemica/Caatinga-N√£o endemica/Cerrado-N√£o endemica/Mata Atl√¢ntica","BR-DF-BR-PB-BR-MA-BR-SP-BR-RJ-BR-MG-BR-ES-BR-SC-BR-RS-BR-PR-BR-SE-BR-PE-BR-CE-BR-BA-BR-AL","√Årvore","Floresta Ciliar ou Galeria-Floresta Ombr√≥fila (= Floresta Pluvial)-Floresta Ombr√≥fila Mista-Restinga","Terr√≠cola",334,5444853.69689531,992,22100,"1.6          1     1.6   3.5                             ","","use","http://tropical.theferns.info/viewtropical.php?id=Alseis+floribunda",36,"FLORESTA NACIONAL DE CONTENDAS DO SINCOR¡,PARQUE NACIONAL DA SERRA DO ITAJAÕ,PARQUE NACIONAL DA TIJUCA,RESERVA BIOL”GICA DE SOORETAMA,PARQUE ESTADUAL CARLOS BOTELHO,¡REA DE PROTE«√O AMBIENTAL MARIMBUS / IRAQUARA,¡REA DE PROTE«√O AMBIENTAL DE PETR”POLIS,¡REA DE PROTE«√O AMBIENTAL DA SERRA DE BATURIT…,PARQUE ESTADUAL DA SERRA DO MAR,¡REA DE PROTE«√O AMBIENTAL SERRA DA MANTIQUEIRA,¡REA DE RELEVANTE INTERESSE ECOL”GICO SERRA DO OROB”,¡REA DE PROTE«√O AMBIENTAL LAGOA ENCANTADA,¡REA DE PROTE«√O AMBIENTAL DA SERRA DA ARATANHA,¡REA DE PROTE«√O AMBIENTAL DE CAIRU«U,¡REA DE PROTE«√O AMBIENTAL COSTA DE ITACAR…/ SERRA GRANDE,¡REA DE PROTE«√O AMBIENTAL DE GUARAQUE«ABA,¡REA DE PROTE«√O AMBIENTAL DE MANGARATIBA,PARQUE ESTADUAL DA SERRA DO TABULEIRO"
"37","Rubiaceae","Alseis pickelii Pilg. & Schmale","Alseis pickelii Pilg. & Schmale",13827,"Rubiaceae","Alseis pickelii Pilg. & Schmale",13827,"goiabinha-PORTUGUES-Pernambuco","LFB","name ok","","Alseis pickelii","NATIVA","Endemica/Caatinga-Endemica/Mata Atl√¢ntica","BR-SE-BR-RN-BR-PE-BR-PB-BR-CE-BR-BA-BR-AL","√Årvore","Floresta Ombr√≥fila (= Floresta Pluvial)-Restinga","Terr√≠cola",116,575160.87969069,296,6200,"          1        3.5                             ","","","",5,"RESERVA BIOL”GICA GUARIBAS,¡REA DE PROTE«√O AMBIENTAL MARIMBUS / IRAQUARA,¡REA DE PROTE«√O AMBIENTAL SANTO ANT‘NIO"
"38","Phyllanthaceae","Amanoa oblongifolia M√ºll.Arg.","Amanoa oblongifolia M√ºll.Arg.",38454,"Phyllanthaceae","Amanoa oblongifolia M√ºll.Arg.",38454,"'taquari'-PORTUGUES-Norte/AM","LFB","name ok","","Amanoa oblongifolia","NATIVA","Endemica/Amaz√¥nia-Endemica/Cerrado","BR-BA-BR-AC-BR-RR-BR-RO-BR-AM-BR-MS","√Årvore","Cerrado (lato sensu)-Floresta de Igap√≥-Floresta de V√°rzea","Terr√≠cola",36,2015609.56802221,120,2900," 1.6  1.6                                            ","","","",8,"RESERVA DE DESENVOLVIMENTO SUSTENT¡VEL PIAGA«U PURUS,PARQUE NACIONAL DO JA⁄,¡REA DE PROTE«√O AMBIENTAL BACIA DO RIO DE JANEIRO,¡REA DE PROTE«√O AMBIENTAL MARGEM ESQUERDA DO RIO NEGRO-SETOR TARUM√ A«U-TARUM√ MIRIMA,ESTA«√O ECOL”GICA JUAMI-JAPUR¡,PARQUE NACIONAL DE ANAVILHANAS,RESERVA BIOL”GICA DO ABUFARI"
"39","Fabaceae","Andira anthelmia (Vell.) J.F.Macbr.","Andira anthelmia (Vell.) Benth.",29439,"Fabaceae","Andira anthelmia (Vell.) Benth.",29439,NA,"LFB","name ok","","Andira anthelmia","NATIVA","Endemica/Cerrado-Endemica/Mata Atl√¢ntica","BR-PR-BR-SC-BR-SE-BR-RN-BR-PE-BR-PB-BR-SP-BR-RJ-BR-MG-BR-ES-BR-BA-BR-AL","√Årvore","√Årea Antr√≥pica-Floresta Ciliar ou Galeria-Floresta Ombr√≥fila (= Floresta Pluvial)-Restinga","Terr√≠cola",142,5314314.35182359,392,9000,"1.6          1        3.5                             ","","use","http://tropical.theferns.info/viewtropical.php?id=Andira+anthelmia",30,"¡REA DE PROTE«√O AMBIENTAL DA BACIA DO RIO S√O JO√O - MICO LE√O,ESTA«√O ECOL”GICA DA ILHA DO MEL,PARQUE ESTADUAL CARLOS BOTELHO,¡REA DE PROTE«√O AMBIENTAL CARAÕVA/ TRANCOSO,¡REA DE PROTE«√O AMBIENTAL DA BACIA DO RIO MACACU,¡REA DE PROTE«√O AMBIENTAL DE CANAN…IA-IGUAP…-PERUÕBE,¡REA DE PROTE«√O AMBIENTAL LAGOA ENCANTADA,PARQUE ESTADUAL DA SERRA DO MAR,PARQUE ESTADUAL  DA ILHA DO CARDOSO,PARQUE NACIONAL DO SUPERAGUI,RESERVA BIOL”GICA DE UNA,¡REA DE PROTE«√O AMBIENTAL BAÕA DE CAMAMU"
"40","Fabaceae","Andira cordata Arroyo ex R.T.Penn. & H.C.Lima","Andira cordata Arroyo ex R.T.Penn. & H.C.Lima",29440,"Fabaceae","Andira cordata Arroyo ex R.T.Penn. & H.C.Lima",29440,NA,"LFB","name ok","","Andira cordata","NATIVA","Endemica/Cerrado","BR-PI-BR-PE-BR-MA-BR-BA-BR-TO-BR-GO","√Årvore","Cerrado (lato sensu)-Floresta Estacional Semidecidual","Terr√≠cola",106,1201436.77489414,296,6500,"      1.5                                         ","","","",20,"¡REA DE PROTE«√O AMBIENTAL CHAPADA DO ARARIPE,PARQUE NACIONAL DE SETE CIDADES,¡REA DE PROTE«√O AMBIENTAL BACIA DO RIO DE JANEIRO,PARQUE NACIONAL GRANDE SERT√O VEREDAS,¡REA DE PROTE«√O AMBIENTAL DAS NASCENTES DO RIO VERMELHO,PARQUE NACIONAL DA CHAPADA DAS MESAS,¡REA DE PROTE«√O AMBIENTAL POUSO ALTO"
"41","Fabaceae","Andira legalis (Vell.) Toledo","Andira legalis (Vell.) Toledo",29444,"Fabaceae","Andira legalis (Vell.) Toledo",29444,NA,"LFB","name ok","","Andira legalis","NATIVA","Endemica/Mata Atl√¢ntica","BR-RJ-BR-MG-BR-ES-BR-PE-BR-BA","√Årvore",NA,"Terr√≠cola",97,1884595.17517771,272,5700,"                                               ","","use","http://tropical.theferns.info/viewtropical.php?id=Andira+legalis",19,"¡REA DE PROTE«√O AMBIENTAL SANTO ANT‘NIO,¡REA DE PROTE«√O AMBIENTAL DE MARIC¡,PARQUE NACIONAL PAU BRASIL,¡REA DE PROTE«√O AMBIENTAL BAÕA DE CAMAMU,¡REA DE PROTE«√O AMBIENTAL DA BACIA DO RIO S√O JO√O - MICO LE√O,RESERVA BIOL”GICA GUARIBAS,¡REA DE PROTE«√O AMBIENTAL SERRA DO BARBADO,¡REA DE PROTE«√O AMBIENTAL CAMINHOS ECOL”GICOS DA BOA ESPERAN«A,¡REA DE PROTE«√O AMBIENTAL COSTA DE ITACAR…/ SERRA GRANDE"
"42","Fabaceae","Andira nitida Mart. ex Benth.","Andira nitida Mart. ex Benth.",18086,"Fabaceae","Andira nitida Mart. ex Benth.",18086,NA,"LFB","name ok","","Andira nitida","NATIVA","Endemica/Mata Atl√¢ntica","BR-RN-BR-PB-BR-RJ-BR-ES-BR-SE-BR-PE-BR-BA-BR-AL","Arbusto-√Årvore","Floresta Estacional Semidecidual-Floresta Ombr√≥fila (= Floresta Pluvial)-Restinga","Terr√≠cola",236,2543992.23952577,596,12200,"      1.5    1        3.5                             ","","use","http://tropical.theferns.info/viewtropical.php?id=Andira+nitida",51,"PARQUE ESTADUAL PAULO C…SAR VINHA,¡REA DE PROTE«√O AMBIENTAL LAGOAS E DUNAS DO ABAET…,¡REA DE PROTE«√O AMBIENTAL BAÕA DE CAMAMU,RESERVA BIOL”GICA DE UNA,¡REA DE PROTE«√O AMBIENTAL CONCEI«√O DA BARRA,¡REA DE PROTE«√O AMBIENTAL COSTA DE ITACAR…/ SERRA GRANDE,¡REA DE PROTE«√O AMBIENTAL PLATAFORMA CONTINENTAL DO LITORAL NORTE,PARQUE ESTADUAL DE ITA⁄NAS,¡REA DE PROTE«√O AMBIENTAL SANTO ANT‘NIO,¡REA DE PROTE«√O AMBIENTAL PONTA DA BALEIA / ABROLHOS,PARQUE NACIONAL DE SETE CIDADES,RESERVA BIOL”GICA AUGUSTO RUSCHI,¡REA DE PROTE«√O AMBIENTAL LAGOA ENCANTADA,¡REA DE PROTE«√O AMBIENTAL CAMINHOS ECOL”GICOS DA BOA ESPERAN«A,¡REA DE PROTE«√O AMBIENTAL DE PIA«ABU«U"
"43","Fabaceae","Andira ormosioides Benth.","Andira ormosioides Benth.",29445,"Fabaceae","Andira ormosioides Benth.",29445,NA,"LFB","name ok","","Andira ormosioides","NATIVA","Endemica/Mata Atl√¢ntica","BR-PE-BR-SP-BR-RJ-BR-MG-BR-ES-BR-BA","√Årvore","Floresta Ombr√≥fila (= Floresta Pluvial)","Terr√≠cola",47,1797071.4718233,140,3300,"          1                                     ","","","",7,"¡REA DE PROTE«√O AMBIENTAL MORRO DA PEDREIRA,¡REA DE PROTE«√O AMBIENTAL DE CAIRU«U,PARQUE NACIONAL DA CHAPADA DIAMANTINA,¡REA DE PROTE«√O AMBIENTAL DA BACIA DO RIO S√O JO√O - MICO LE√O"
"44","Rutaceae","Angostura bracteata (Nees & Mart.) Kallunki","Angostura bracteata (Nees & Mart.) Kallunki",285,"Rutaceae","Angostura bracteata (Nees & Mart.) Kallunki",285,"gramirim-caf√©-PORTUGUES-Esp√≠rito Santo","LFB","name ok","","Angostura bracteata","NATIVA","Endemica/Mata Atl√¢ntica","BR-RJ-BR-ES-BR-BA","√Årvore","Floresta Ombr√≥fila (= Floresta Pluvial)","Terr√≠cola",82,2172650.79845872,200,3900,"          1                                     ","","","",6,"RESERVA BIOL”GICA DE SOORETAMA,FLORESTA NACIONAL DE RIO PRETO,¡REA DE RELEVANTE INTERESSE ECOL”GICO SERRA DO OROB”"
"45","Rutaceae","Rauia nodosa (Engl.) Kallunki","Rauia nodosa (Engl.) Kallunki",950,"Rutaceae","Rauia nodosa (Engl.) Kallunki",950,NA,"LFB","name ok","","Rauia nodosa","NATIVA","Endemica/Mata Atl√¢ntica","BR-ES-BR-BA-BR-AL","√Årvore","Floresta Ombr√≥fila (= Floresta Pluvial)-Restinga","Terr√≠cola",82,1157927.94353148,192,3500,"          1        3.5                             ","","","",33,"PARQUE ESTADUAL PAULO C…SAR VINHA,¡REA DE PROTE«√O AMBIENTAL CAMINHOS ECOL”GICOS DA BOA ESPERAN«A,PARQUE NACIONAL PAU BRASIL,RESERVA BIOL”GICA DE UNA,¡REA DE PROTE«√O AMBIENTAL COSTA DE ITACAR…/ SERRA GRANDE,RESERVA BIOL”GICA DO C”RREGO GRANDE,¡REA DE PROTE«√O AMBIENTAL DA LAGOA GUANANDY,¡REA DE PROTE«√O AMBIENTAL SANTO ANT‘NIO,¡REA DE PROTE«√O AMBIENTAL LAGOA ENCANTADA,¡REA DE PROTE«√O AMBIENTAL BAÕA DE CAMAMU,¡REA DE PROTE«√O AMBIENTAL PONTA DA BALEIA / ABROLHOS"
"46","Lauraceae","Aniba burchellii Kosterm.","Aniba burchellii Kosterm.",23346,"Lauraceae","Aniba burchellii Kosterm.",23346,"louro chumbo-PORTUGUES-Acre","LFB","name ok","","Aniba burchellii","NATIVA","Endemica/Amaz√¥nia","BR-MG-BR-PA-BR-AM-BR-AC","√Årvore","Campinarana-Floresta de V√°rzea-Floresta Ombr√≥fila (= Floresta Pluvial)","Terr√≠cola",40,2175506.78962542,124,2800,"   1.6       1                         3.6            ","","","",4,"¡REA DE PROTE«√O AMBIENTAL MARGEM ESQUERDA DO RIO NEGRO-SETOR ATURI¡-APUAUZINHO,RESERVA EXTRATIVISTA DO LAGO DO CAPAN√ GRANDE,¡REA DE PROTE«√O AMBIENTAL DE PRESIDENTE FIGUEIREDO - CAVERNA DO MOROAGA,PARQUE NACIONAL DO JURUENA"
"47","Lauraceae","Aniba desertorum Mez","Aniba desertorum (Nees) Mez",17923,"Lauraceae","Aniba desertorum (Nees) Mez",17923,NA,"LFB","name ok","","Aniba desertorum","NATIVA","N√£o endemica/Caatinga-N√£o endemica/Cerrado","BR-MG-BR-PI-BR-MA-BR-BA-BR-TO-BR-GO-BR-DF","√Årvore","Caatinga (stricto sensu)-Cerrado (lato sensu)-Floresta Ciliar ou Galeria","Terr√≠cola",59,1460407.113087,144,3400,"1.6                                               ","","","",2,"PARQUE NACIONAL GRANDE SERT√O VEREDAS,¡REA DE PROTE«√O AMBIENTAL DO PLANALTO CENTRAL"
"48","Lauraceae","Aniba firmula (Nees & Mart.) Mez","Aniba firmula (Nees & Mart.) Mez",8383,"Lauraceae","Aniba firmula (Nees & Mart.) Mez",8383,NA,"LFB","name ok","","Aniba firmula","NATIVA","Endemica/Amaz√¥nia-Endemica/Cerrado-Endemica/Mata Atl√¢ntica","BR-MT-BR-SP-BR-RJ-BR-MG-BR-ES-BR-SC-BR-PR-BR-BA","√Årvore","Floresta Estacional Semidecidual-Floresta Ombr√≥fila (= Floresta Pluvial)","Terr√≠cola",276,5182655.07933201,752,16300,"      1.5    1                                     ","","use","http://tropical.theferns.info/viewtropical.php?id=Aniba+firmula",63,"PARQUE NACIONAL DA TIJUCA,¡REA DE PROTE«√O AMBIENTAL ESTADUAL DE GUARATUBA,PARQUE ESTADUAL RIO PRETO,PARQUE NACIONAL DA SERRA DO ITAJAÕ,PARQUE ESTADUAL CARLOS BOTELHO,¡REA DE PROTE«√O AMBIENTAL MORRO DA PEDREIRA,PARQUE ESTADUAL  DA ILHA DO CARDOSO,¡REA DE PROTE«√O AMBIENTAL DE GUARAQUE«ABA,PARQUE ESTADUAL BIRIBIRI,¡REA DE PROTE«√O AMBIENTAL DA BACIA DO RIO MACACU,PARQUE ESTADUAL DA SERRA DO MAR,¡REA DE PROTE«√O AMBIENTAL DA BACIA DO RIO S√O JO√O - MICO LE√O,ESTA«√O ECOL”GICA BANANAL,RESERVA BIOL”GICA DO TINGU¡,¡REA DE PROTE«√O AMBIENTAL DE CANAN…IA-IGUAP…-PERUÕBE,¡REA DE PROTE«√O AMBIENTAL DO PLANALTO CENTRAL,ESTA«√O ECOL”GICA CHA⁄AS,PARQUE ESTADUAL DO RIO DOCE,PARQUE NACIONAL DA SERRA DOS ORG√OS"
"49","Annonaceae","Annona aurantiaca Barb.Rodr.","Annona aurantiaca Barb.Rodr.",117065,"Annonaceae","Annona aurantiaca Barb.Rodr.",117065,"Brutinho-PORTUGUES-NA","LFB","name ok","","Annona aurantiaca","NATIVA","Endemica/Cerrado-Endemica/Pantanal","BR-MA-BR-TO-BR-MT-BR-GO","Arbusto","Cerrado (lato sensu)-Floresta de Terra Firme","Terr√≠cola",72,973563.529973262,240,5200,"                                               ","","use","http://tropical.theferns.info/viewtropical.php?id=Annona+aurantiaca",10,"PARQUE NACIONAL DA CHAPADA DOS VEADEIROS,PARQUE ESTADUAL DO JALAP„O,ESTACAO ECOLOGICA SERRA GERAL DO TOCANTINS,PARQUE ESTADUAL DO XINGU,¡REA DE PROTE«√O AMBIENTAL MEANDROS DO ARAGUAIA,¡REA DE PROTE«√O AMBIENTAL ILHA DO BANANAL/CANT√O"
"50","Annonaceae","Annona neosericea H.Rainer","Annona neosericea H.Rainer",110256,"Annonaceae","Annona neosericea H.Rainer",110256,"Araticum-PORTUGUES-NA/Araticu pecanine-PORTUGUES-NA/Corti√ßa-PORTUGUES-NA/Corti√ßa-ourica-PORTUGUES-NA/Curti√ßa-PORTUGUES-NA/Curti√ß√£o-PORTUGUES-NA/Pinha da mata-PORTUGUES-NA","LFB","name ok","","Annona neosericea","NATIVA","Endemica/Mata Atl√¢ntica","BR-SP-BR-ES-BR-SC-BR-PR","√Årvore","Floresta Ombr√≥fila (= Floresta Pluvial)","Terr√≠cola",131,3161275.66433787,416,9200,"          1                                     ","","use","http://tropical.theferns.info/viewtropical.php?id=Annona+neosericea",21,"¡REA DE PROTE«√O AMBIENTAL DE GUARAQUE«ABA,PARQUE NACIONAL DA SERRA DO ITAJAÕ,PARQUE NACIONAL DA SERRA DA BOCAINA,PARQUE ESTADUAL CARLOS BOTELHO,PARQUE ESTADUAL DA SERRA DO MAR,PARQUE NACIONAL DE S√O JOAQUIM"
